0.794586	0.607151
-0.254759	0.967004
0.447527	-0.894271
0.553643	0.832754
0.196705	-0.980463
-0.999795	-0.020259
-0.945648	0.325193
-0.0824021	0.996599
-0.229745	-0.973251
-0.963127	-0.269047
0.999575	-0.0291662
0.300898	-0.953656
-0.975731	0.218972
-0.965608	-0.260001
-0.80361	-0.595156
-0.977546	-0.210723
-0.810449	-0.585809
-0.516578	0.85624
-0.938318	-0.345773
-0.481624	-0.876378
-0.932399	0.361431
-0.64024	-0.768175
-0.755738	0.654874
-0.454595	0.890698
-0.748771	-0.662828
0.662084	-0.74943
-0.972517	0.232833
-0.44849	0.893788
-0.902556	-0.430573
-0.793796	-0.608184
0.918153	0.396226
-0.999644	-0.0266906
-0.676508	-0.736435
-0.174642	0.984632
